TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2987834,-5.0,38183.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,215.0,472.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2987837,0.0,169557.0,,,2.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
2987838,-5.0,196627.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2987839,-30.0,181233.0,0.0,0.0,5.0,-10.0,,,0.0,0.0,100.0,NotFound,39.0,480.0,Found,Found,166.0,13.0,410.0,107.0,,,,,,,,Found,Found,,chrome 55.0,,,,F,T,T,T,desktop,Windows
2987844,-20.0,478845.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2987847,-5.0,68134.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,215.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
2987848,0.0,249505.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,GT-I9300
2987849,-5.0,99047.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2987850,-5.0,47903.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,495.0,214.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2987853,-30.0,138984.0,0.0,0.0,3.0,-10.0,,,0.0,0.0,100.0,NotFound,39.0,480.0,Found,Found,166.0,13.0,410.0,107.0,,,,,,,,Found,Found,,chrome 55.0,,,,F,T,T,T,desktop,Windows
2987854,-5.0,599858.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,566.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2987855,0.0,100585.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,2001x1125,match_status:2,T,F,T,T,mobile,iOS Device
2987857,-5.0,137310.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,other,,,,F,F,T,F,mobile,LG-H420 Build/LRX21Y
2987862,-5.0,40149.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,193.0,439.0,,,,,,,,Found,Found,Windows 8.1,firefox 57.0,24.0,1024x768,match_status:2,T,F,T,T,desktop,Windows
2987868,-5.0,338236.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,469.0,,,,,,,,New,NotFound,,opera 49.0,,,,F,F,T,T,desktop,
2987869,0.0,170504.0,,,0.0,-5.0,,,,,100.0,NotFound,20.0,-360.0,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,ie,,,,F,T,T,T,desktop,Windows NT 6.2
2987872,0.0,207534.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 55.0 for android,,,,F,F,T,T,mobile,XT1032 Build/LPBS23.13-56-2
2987873,-5.0,75949.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,548.0,100.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2987885,0.0,210117.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,GT-I9060M Build/KTU84P
2987886,-20.0,181529.0,,,,,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
2987887,-20.0,370871.0,,,0.0,-6.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
2987893,0.0,164064.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2987895,-5.0,281724.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,61.0,-360.0,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
2987900,0.0,187988.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
2987901,-25.0,405614.0,,,,,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
2987907,0.0,178563.0,,,0.0,0.0,,,,,100.0,NotFound,,-600.0,New,NotFound,166.0,,529.0,216.0,,,,,,,,New,NotFound,iOS 11.1.2,chrome 62.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
2987912,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987917,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987926,-20.0,433512.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2987928,0.0,403239.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
2987929,-5.0,210785.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2987938,0.0,26532.0,,,1.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,542.0,533.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
2987951,-5.0,363489.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,edge 15.0,,,,F,F,T,T,desktop,Windows
2987957,0.0,105718.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,firefox,,,,F,T,T,T,desktop,rv:38.0
2987964,0.0,92248.0,,,6.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,290.0,401.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (4) Build/NPJS25.93-14-10
2987965,0.0,202818.0,,,0.0,-1.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
2987968,-20.0,189061.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,153.0,401.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
2987969,0.0,83415.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-360.0,Found,Found,166.0,15.0,404.0,146.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2732x2048,match_status:1,T,F,T,T,mobile,iOS Device
2987972,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987989,-5.0,121925.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,Windows
2988008,-5.0,243351.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,612.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2988015,-5.0,89335.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,352.0,222.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
2988018,-5.0,108968.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,621.0,611.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
2988021,-5.0,90583.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
2988028,-5.0,20261.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,215.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988033,-10.0,193199.0,,,0.0,-11.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,380.0,561.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2988038,-10.0,214880.0,0.0,0.0,9.0,-27.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,186.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2988062,-70.0,70894.0,,,,,-1.0,-100.0,,,100.0,NotFound,57.0,,New,NotFound,,,,,657.0,41.0,IP_PROXY:ANONYMOUS,15.0,161.0,159.0,Found,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,Blade V6 Plus Build/MRA58K
2988064,-70.0,400890.0,0.0,0.0,,,-1.0,-100.0,0.0,0.0,100.0,NotFound,57.0,,Found,Found,,,,,657.0,41.0,IP_PROXY:ANONYMOUS,15.0,161.0,159.0,Found,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,Blade V6 Plus Build/MRA58K
2988080,-5.0,32732.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,277.0,177.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988083,0.0,156798.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 61.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
2988093,0.0,172450.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Android 5.1.1,chrome 62.0 for android,32.0,960x540,match_status:2,T,F,T,T,mobile,SM-G530T
2988140,-40.0,341322.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,18.0,-300.0,Found,Found,166.0,15.0,321.0,391.0,,,,,,,,Found,Found,Android 7.0,chrome 61.0 for android,32.0,1280x720,match_status:2,T,F,T,T,mobile,LGMP260 Build/NRD90U
2988166,-5.0,137421.0,,,1.0,0.0,,,,,100.0,NotFound,25.0,-300.0,New,NotFound,166.0,,542.0,368.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
2988170,-5.0,207015.0,,,12.0,-20.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,226.0,521.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2988171,-5.0,13766.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,484.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988177,-5.0,187878.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,397.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,Windows
2988182,-5.0,65331.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,390.0,489.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988192,0.0,188728.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-E500M Build/KTU84P
2988204,-5.0,127122.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,630.0,535.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,F,mobile,iOS Device
2988209,-5.0,35530.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,18.0,529.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2988211,-5.0,21901.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,18.0,529.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2988221,-5.0,212549.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,18.0,529.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2988227,0.0,305661.0,,,2.0,-13.0,,,,,100.0,NotFound,,-360.0,New,NotFound,225.0,,414.0,507.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
2988246,-45.0,68481.0,0.0,0.0,11.0,-26.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,12.0,321.0,597.0,,,,,,,,Found,Found,Android 7.0,samsung browser 6.2,32.0,2220x1080,match_status:2,T,F,T,F,mobile,SAMSUNG SM-G950U Build/NRD90M
2988257,-5.0,47714.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,,T,F,T,T,desktop,Windows
2988267,-5.0,13019.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988304,-5.0,16989.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,,T,F,T,T,desktop,Windows
2988308,-20.0,384366.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 61.0,,,,F,F,F,T,desktop,
2988311,-5.0,1502.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988312,-5.0,6018.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,193.0,533.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,F,T,desktop,Trident/7.0
2988325,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988339,-10.0,16090.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988340,-5.0,106978.0,,,0.0,-10.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,597.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
2988342,-5.0,21240.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,352.0,597.0,,,,,,,,Found,Found,iOS 11.1.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
2988356,-5.0,21193.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,312.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2988368,0.0,54495.0,,,14.0,-36.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,410.0,439.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,rv:11.0
2988370,0.0,22207.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 61.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
2988378,-10.0,14616.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988380,-5.0,56622.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,600.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2988389,-15.0,75604.0,,,,,4.0,-15.0,-8.0,-9.0,90.91000366210938,NotFound,52.0,-360.0,New,NotFound,,,,,724.0,14.0,IP_PROXY:ANONYMOUS,15.0,460.0,142.0,Found,Found,Found,Windows 7,chrome 62.0,24.0,1920x1200,,T,F,T,F,desktop,Windows
2988393,-10.0,4568.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988396,0.0,67393.0,0.0,0.0,12.0,-9.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,321.0,177.0,,,,,,,,Found,Found,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
2988409,0.0,86545.0,,,22.0,-7.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,303.0,368.0,,,,,,,,New,NotFound,Android,chrome 61.0,32.0,855x480,match_status:2,T,F,T,T,mobile,
2988431,-5.0,67168.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2988448,-5.0,62059.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,535.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
2988449,0.0,75800.0,0.0,0.0,1.0,-22.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,410.0,333.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
2988451,-5.0,40828.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,215.0,214.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2988469,-5.0,201476.0,,,6.0,-6.0,,,0.0,0.0,94.0500030517578,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,277.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
2988475,0.0,112536.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,Mac OS X 10_10_5,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
2988484,0.0,112943.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,391.0,,,,,,,,Found,Found,Mac OS X 10.9,firefox 57.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,rv:57.0
2988495,-5.0,113461.0,,,1.0,-7.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,15.0,617.0,161.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2988512,-5.0,74852.0,,,0.0,0.0,,,0.0,0.0,96.47000122070312,NotFound,49.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
2988513,-5.0,15103.0,,,7.0,0.0,,,0.0,0.0,97.5,NotFound,52.0,-300.0,New,NotFound,166.0,12.0,410.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:0,T,F,T,T,desktop,Windows
2988535,-5.0,36696.0,,,12.0,-7.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,13.0,410.0,391.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,MacOS
2988549,0.0,198556.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G920I Build/NRD90M
2988565,0.0,23946.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,391.0,,,,,,,,Found,Found,Windows Vista,chrome 49.0,24.0,1366x768,match_status:2,T,T,T,T,desktop,Windows
2988567,-5.0,2020.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,454.0,214.0,,,,,,,,New,NotFound,Windows 8.1,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2988568,-5.0,119047.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,529.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2988610,0.0,34247.0,,,2.0,0.0,,,3.0,0.0,95.6500015258789,NotFound,,-300.0,New,NotFound,166.0,15.0,390.0,489.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,4096x2304,match_status:2,T,F,T,T,desktop,MacOS
2988621,-5.0,85586.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,161.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
2988622,0.0,59044.0,2.0,0.0,5.0,-6.0,,,2.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,410.0,549.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
2988623,-5.0,353816.0,0.0,0.0,3.0,-19.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2988655,-5.0,133862.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2988663,-5.0,78700.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2988667,-5.0,112867.0,,,10.0,-33.0,,,7.0,0.0,94.0500030517578,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,161.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1024x768,match_status:2,T,F,T,F,desktop,Windows
2988672,-5.0,200318.0,0.0,0.0,9.0,-33.0,,,7.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,410.0,161.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1024x768,match_status:2,T,F,T,F,desktop,Windows
2988678,-5.0,319622.0,0.0,0.0,11.0,-33.0,,,4.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,410.0,161.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1024x768,match_status:2,T,F,T,F,desktop,Windows
2988686,-25.0,318810.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,127.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
2988688,0.0,3661.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,553.0,500.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
